customer_id,snapshot_month,priority_rank,recommended_product_id,recommended_product,p_conversion,p_responsible,expected_credit_value,responsible_nba_score,eligible_for_responsible_offer,governance_exclusion_reason,reason_codes,recommended_action,region,customer_segment,income_band,annual_income,engagement_score,utilisation_ratio,arrears_last_6m
C000506,2025-06-30,297,P002,Payroll-linked Credit,0.43459630857262754,0.6763005233516414,1190.0,349.7620760118877,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,South East,High-value,Upper-middle,59491.0,0.150018077125751,0.0450473997377886,0
C000541,2025-06-30,298,P002,Payroll-linked Credit,0.42069532762543627,0.6984870992486305,1190.0,349.68180828204646,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,Midlands,High-value,High,116013.0,0.2324896106009154,0.0552355709557302,0
C000977,2025-06-30,299,P002,Payroll-linked Credit,0.5645408041442833,0.520358472886195,1190.0,349.57867296449183,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Digital-first,Middle,47019.0,0.4293826894264221,0.134314150823019,0
C000946,2025-06-30,300,P002,Payroll-linked Credit,0.6133930378010137,0.47839222681569366,1190.0,349.19652890757516,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,North West,Mass market,Lower-middle,21716.0,0.4982217580104086,0.037677149040011,0
C000991,2025-06-30,301,P002,Payroll-linked Credit,0.5466086073536786,0.5364889013314401,1190.0,348.96684694880537,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,North West,Digital-first,Middle,43548.0,0.5527411155975097,0.03945649927671,0
C000591,2025-06-30,302,P002,Payroll-linked Credit,0.40976412231454834,0.7150600951833269,1190.0,348.6771070428945,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,North West,High-value,Upper-middle,71858.0,0.0431211886151359,0.0376147006025521,0
C000298,2025-06-30,303,P002,Payroll-linked Credit,0.4242519506765021,0.6903308427773088,1190.0,348.5203059259081,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,South East,High-value,Upper-middle,59321.0,0.1217036081091927,0.0189034791989751,0
C000592,2025-06-30,304,P002,Payroll-linked Credit,0.5395998291523693,0.5427402085014573,1190.0,348.5064032999941,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,North West,Digital-first,Middle,45569.0,0.4728082281734879,0.0809859124023523,0
C000937,2025-06-30,305,P002,Payroll-linked Credit,0.41801961633960966,0.7001019696093442,1190.0,348.2610645142967,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,London,High-value,High,99745.0,0.2450481390462091,0.0336560131531459,0
C000785,2025-06-30,306,P002,Payroll-linked Credit,0.40414960178900433,0.7235352388819464,1190.0,347.9756096225964,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,London,High-value,High,116116.0,0.1960222485799367,0.0737086092715231,0
C001056,2025-06-30,307,P002,Payroll-linked Credit,0.5085515512093853,0.5748225038219953,1190.0,347.86898242659885,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,New customer,Middle,41137.0,0.3413619258421317,0.0511648031113271,0
C000135,2025-06-30,308,P002,Payroll-linked Credit,0.5430228522602658,0.5379949743222947,1190.0,347.6508428952353,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,London,Digital-first,Middle,47028.0,0.5550125590685858,0.0589685526567583,0
C000717,2025-06-30,309,P002,Payroll-linked Credit,0.503354093022764,0.5800972966974149,1190.0,347.47327488646056,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,London,Mass market,Middle,55420.0,0.4851113147955381,0.0153012287317539,0
C000654,2025-06-30,310,P002,Payroll-linked Credit,0.567418945665457,0.514450141864556,1190.0,347.37142094213505,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,South West,Mass market,Lower-middle,23722.0,0.3265966071582064,0.0415030558482613,0
C000546,2025-06-30,311,P002,Payroll-linked Credit,0.5782776786925663,0.5042686742944978,1190.0,347.01270890599596,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Digital-first,Middle,26403.0,0.6258416033521137,0.0671336059986366,0
C000883,2025-06-30,312,P002,Payroll-linked Credit,0.39597152795916934,0.7360956485720677,1190.0,346.8527732401211,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,South East,High-value,High,94960.0,0.0746327001479604,0.0784445520887082,0
C000637,2025-06-30,313,P002,Payroll-linked Credit,0.5089451132825121,0.5722134447877544,1190.0,346.5580314103434,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,South East,Mass market,Middle,40774.0,0.3755013473183409,0.1293758736542658,0
C000046,2025-06-30,314,P002,Payroll-linked Credit,0.4180835077151114,0.6962473909173001,1190.0,346.3965662043171,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,London,High-value,Upper-middle,55002.0,0.3008517799227134,0.0394469593673302,0
C000929,2025-06-30,315,P002,Payroll-linked Credit,0.5030078673957807,0.5785103671271565,1190.0,346.2843665816276,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,Wales,Digital-first,Middle,59572.0,0.5672514915043979,0.0204266890474192,0
C000896,2025-06-30,316,P002,Payroll-linked Credit,0.4127282562859346,0.7047432410945004,1190.0,346.1322643412151,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,London,High-value,Upper-middle,62836.0,0.250171658081148,0.0350748738840529,0
C000509,2025-06-30,317,P002,Payroll-linked Credit,0.49360271690967383,0.5890417568411982,1190.0,345.99560774457484,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,South West,Digital-first,Middle,39837.0,0.4009095036679034,0.0519917168674698,0
C000850,2025-06-30,318,P002,Payroll-linked Credit,0.4367881162481021,0.6654117121602278,1190.0,345.86627465782936,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,Wales,High-value,High,85255.0,0.0861915480104734,0.0821609702315325,0
C001120,2025-06-30,319,P002,Payroll-linked Credit,0.4238621900114159,0.6848371448021526,1190.0,345.42912067643664,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,London,High-value,Upper-middle,83502.0,0.4654072541769291,0.0993601580743668,0
C000838,2025-06-30,320,P002,Payroll-linked Credit,0.4345313114291808,0.6674410166529111,1190.0,345.1285841187,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,Wales,High-value,High,91457.0,0.3300887294994028,0.0261071506669582,0
C000133,2025-06-30,321,P002,Payroll-linked Credit,0.5399743367954193,0.537050450119726,1190.0,345.0922181486057,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Mass market,Middle,50112.0,0.5910859128081918,0.3060311284046693,0
C000412,2025-06-30,322,P002,Payroll-linked Credit,0.5484031524372069,0.5271000719349198,1190.0,343.9853759077964,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,Scotland,Digital-first,Middle,42469.0,0.5300718856325082,0.1839188171030326,0
C001027,2025-06-30,323,P002,Payroll-linked Credit,0.4010819359659993,0.7195941333284491,1190.0,343.4532876451282,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,High-value,High,71644.0,0.1710385162460468,0.0824366686672156,0
C000854,2025-06-30,324,P002,Payroll-linked Credit,0.4106500632619971,0.7023885720151146,1190.0,343.2387347236877,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,Midlands,High-value,Upper-middle,62982.0,0.0,0.0317932841152655,0
C001172,2025-06-30,325,P002,Payroll-linked Credit,0.4775963802427993,0.6031329638932745,1190.0,342.7844032290413,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,South West,New customer,Middle,53383.0,0.3833970241858071,0.093399205784288,0
C000049,2025-06-30,326,P002,Payroll-linked Credit,0.5047695438169105,0.5706089763739857,1190.0,342.7509789155359,True,Eligible,High recent engagement | Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,South West,Mass market,Middle,47157.0,0.6504503762773566,0.0224974554707379,0
C000373,2025-06-30,327,P002,Payroll-linked Credit,0.595849603496439,0.483372304534663,1190.0,342.7404632377853,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Digital-first,Lower-middle,35442.0,0.568553530911542,0.1572890393567498,0
C000304,2025-06-30,328,P002,Payroll-linked Credit,0.5740798334989451,0.500493643901609,1190.0,341.914736232396,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,Midlands,New customer,Middle,48918.0,0.4906761302453264,0.0795811614644017,0
C000574,2025-06-30,329,P002,Payroll-linked Credit,0.4176169767555307,0.6871569311474738,1190.0,341.49239616947546,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,London,High-value,Upper-middle,71554.0,0.1979644254404958,0.0710467180010341,0
C000714,2025-06-30,330,P002,Payroll-linked Credit,0.41846227463299024,0.6856272483526389,1190.0,341.421874096244,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,North West,High-value,Upper-middle,72486.0,0.29440520686188,0.1078388445143401,0
C000860,2025-06-30,331,P002,Payroll-linked Credit,0.47399884419675625,0.6049176123353847,1190.0,341.20899640666823,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Mass market,Middle,52658.0,0.2312442148080764,0.1323888646246747,0
C000440,2025-06-30,332,P002,Payroll-linked Credit,0.48022498815274267,0.5962287632890746,1190.0,340.7255014363161,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,South East,Mass market,Middle,40555.0,0.3163594750610734,0.0231468514226539,0
C000939,2025-06-30,333,P002,Payroll-linked Credit,0.4079840130477701,0.7013318133506001,1190.0,340.49727954972855,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,London,High-value,Upper-middle,64363.0,0.242565286292236,0.1155992294068296,0
C000194,2025-06-30,334,P002,Payroll-linked Credit,0.4150356247188271,0.6891518197441122,1190.0,340.36684168000085,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,Midlands,High-value,Upper-middle,54002.0,0.2669285918875025,0.0531411906304971,0
C000639,2025-06-30,335,P002,Payroll-linked Credit,0.42915048049505133,0.6658329228251525,1190.0,340.03359732420796,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,London,High-value,Upper-middle,68579.0,0.1456872590989315,0.0186416260826455,0
C000322,2025-06-30,336,P002,Payroll-linked Credit,0.5626712074707888,0.5074756271734828,1190.0,339.7948894454023,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Digital-first,Middle,36853.0,0.4740761729645935,0.1111015845452572,0
C000043,2025-06-30,337,P002,Payroll-linked Credit,0.5128082859881673,0.5567834122816521,1190.0,339.7725453093685,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Mass market,Middle,59594.0,0.5015621495843334,0.0505923116935416,0
C000818,2025-06-30,338,P002,Payroll-linked Credit,0.5008184172508239,0.5679751167976679,1190.0,338.49835484862723,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,Scotland,Mass market,Middle,39791.0,0.5545742314445214,0.0679233050208574,0
C000677,2025-06-30,339,P002,Payroll-linked Credit,0.43056899904876417,0.6599611917179345,1190.0,338.14900737753453,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,High-value,Upper-middle,66965.0,0.0587751539634259,0.1049552024847688,0
C000807,2025-06-30,340,P002,Payroll-linked Credit,0.5202613199467695,0.5460246272069774,1190.0,338.04983699623233,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Mass market,Middle,44497.0,0.487253384058936,0.0821433707865168,0
C000579,2025-06-30,341,P002,Payroll-linked Credit,0.4208149642748934,0.6733709182470949,1190.0,337.20382509802505,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,Midlands,High-value,Upper-middle,69138.0,0.2457209865054069,0.0648709159543541,0
C000414,2025-06-30,342,P002,Payroll-linked Credit,0.4191872874496486,0.6756018362853717,1190.0,337.0124043666752,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,Midlands,High-value,Upper-middle,50277.0,0.1883666172099224,0.1630829355608591,0
C000470,2025-06-30,343,P002,Payroll-linked Credit,0.5179045657006007,0.5468226959469372,1190.0,337.0103453229599,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Digital-first,Middle,32044.0,0.3535656968447369,0.0195537803850594,0
C000338,2025-06-30,344,P002,Payroll-linked Credit,0.5329333713169471,0.5312024260854514,1190.0,336.8836447446986,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,Scotland,Mass market,Middle,30406.0,0.6013338849566898,0.0507303758755631,0
C000729,2025-06-30,345,P002,Payroll-linked Credit,0.5216239657372478,0.5425240798387256,1190.0,336.7623388197785,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,Midlands,New customer,Middle,39132.0,0.4581032538540459,0.0339164430816404,0
C001090,2025-06-30,346,P002,Payroll-linked Credit,0.500765638151647,0.5644723168582418,1190.0,336.3753245648428,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,South East,Mass market,Middle,39037.0,0.3905984633727737,0.0632382172131147,0
C000368,2025-06-30,347,P002,Payroll-linked Credit,0.5016339244947055,0.5632112819078845,1190.0,336.2058039391438,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,South East,Mass market,Middle,49757.0,0.4992457178408889,0.1011047025723472,0
C000761,2025-06-30,348,P002,Payroll-linked Credit,0.5162328308956415,0.5471515130430399,1190.0,336.12451366338,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,Midlands,Mass market,Middle,34538.0,0.568639446230989,0.1154150140412842,0
C000063,2025-06-30,349,P002,Payroll-linked Credit,0.5123565839602483,0.550924622938559,1190.0,335.9011308157817,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,London,New customer,Middle,40567.0,0.4603542171971934,0.126054720236628,0
C000142,2025-06-30,350,P002,Payroll-linked Credit,0.4924985888712463,0.5728888771727952,1190.0,335.75488666928493,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,South East,Mass market,Middle,42205.0,0.3971530681900662,0.0515603677028051,0
C001129,2025-06-30,351,P002,Payroll-linked Credit,0.49790596172207674,0.56633866424336,1190.0,335.56024276377894,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,North West,Mass market,Middle,39967.0,0.3640636344364695,0.0301275956967725,0
C000945,2025-06-30,352,P002,Payroll-linked Credit,0.4967154748950669,0.5676401643538984,1190.0,335.52722802980696,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,London,Mass market,Middle,43827.0,0.5625453744692466,0.2740616016427105,0
C000754,2025-06-30,353,P002,Payroll-linked Credit,0.48020138016736763,0.5871049271431844,1190.0,335.49502961749056,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,Midlands,Mass market,Middle,34345.0,0.4826636014706946,0.0784089321066728,0
C000353,2025-06-30,354,P002,Payroll-linked Credit,0.5059358807477559,0.556962227992966,1190.0,335.3267386817959,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,South East,Mass market,Middle,43679.0,0.5183510513867134,0.0371542053935259,0
C000382,2025-06-30,355,P002,Payroll-linked Credit,0.40285487965927713,0.6989822727511263,1190.0,335.09021905401636,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,London,New customer,High,96732.0,0.2840706280259162,0.0422201891766165,0
C000884,2025-06-30,356,P002,Payroll-linked Credit,0.5165143184223662,0.5445148702029107,1190.0,334.68717519390253,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,South East,Mass market,Middle,43892.0,0.4786423746217123,0.0649126324182708,0
C000698,2025-06-30,357,P002,Payroll-linked Credit,0.5142941902980197,0.545884334231608,1190.0,334.0867185873219,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,North West,Digital-first,Middle,38520.0,0.6366949942078971,0.0120823923370454,0
C000186,2025-06-30,358,P002,Payroll-linked Credit,0.5242873125852795,0.5352176527897049,1190.0,333.9233115468856,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Digital-first,Middle,45774.0,0.348205210644577,0.047411363785307,0
C000365,2025-06-30,359,P002,Payroll-linked Credit,0.47614141181879677,0.5888714462767674,1190.0,333.6594373538961,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,South East,Mass market,Middle,40261.0,0.3474124802702654,0.0486784720842439,0
C000122,2025-06-30,360,P002,Payroll-linked Credit,0.5005056874709277,0.5601704495533073,1190.0,333.63851018594625,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,Wales,Mass market,Middle,42181.0,0.3966453709509366,0.0977389531575952,0
C000597,2025-06-30,361,P002,Payroll-linked Credit,0.537560406714875,0.5214498136161546,1190.0,333.56982092778605,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,North West,Digital-first,Middle,35554.0,0.6020796916144013,0.0343375425373344,0
C000334,2025-06-30,362,P002,Payroll-linked Credit,0.4137243309870231,0.6766359291951144,1190.0,333.12948908235745,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,London,High-value,Upper-middle,52483.0,0.0,0.2889576267957169,0
C000328,2025-06-30,363,P002,Payroll-linked Credit,0.5022285305503138,0.557250069014816,1190.0,333.0415911393427,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Mass market,Middle,48858.0,0.4270712528002784,0.0654687787806225,0
C000603,2025-06-30,364,P002,Payroll-linked Credit,0.4565483533382973,0.6125463991382301,1190.0,332.7918893451362,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,Midlands,New customer,Upper-middle,55306.0,0.2425125111067579,0.0555674483357139,0
C000533,2025-06-30,365,P002,Payroll-linked Credit,0.540446279336212,0.5167189569238392,1190.0,332.318016901053,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,London,Digital-first,Lower-middle,35939.0,0.425587838952062,0.1038556563352067,0
C000447,2025-06-30,366,P002,Payroll-linked Credit,0.42322600399885285,0.6596871868274269,1190.0,332.24415864455773,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,Wales,High-value,High,103288.0,0.2215953572045648,0.2050177653425758,0
C000325,2025-06-30,367,P002,Payroll-linked Credit,0.4230751556831724,0.6595591210291982,1190.0,332.0612625959044,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,South East,High-value,Upper-middle,73831.0,0.1786726468165952,0.3438870980848931,0
C000924,2025-06-30,368,P002,Payroll-linked Credit,0.5211885615748824,0.5346994815462133,1190.0,331.62831185766845,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,South West,Mass market,Middle,51480.0,0.4987315496280526,0.2197896392984091,0
C000678,2025-06-30,369,P002,Payroll-linked Credit,0.5018892400634812,0.5549374238537745,1190.0,331.4353751095007,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Mass market,Middle,51617.0,0.4664286641560745,0.029789035257652,0
C000697,2025-06-30,370,P002,Payroll-linked Credit,0.509971977868523,0.5454944957705246,1190.0,331.0424192401396,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,South East,Mass market,Middle,38267.0,0.4322008566601858,0.0527128298928664,0
C001061,2025-06-30,371,P002,Payroll-linked Credit,0.3867634351740707,0.7192302733893469,1190.0,331.02464574852723,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,Midlands,High-value,High,91292.0,0.1650969368535322,0.0343750479215729,0
C000949,2025-06-30,372,P002,Payroll-linked Credit,0.4037366387262148,0.6883098208163357,1190.0,330.69611321577037,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,London,High-value,Upper-middle,73151.0,0.257661514460985,0.0655957295568253,0
C000168,2025-06-30,373,P002,Payroll-linked Credit,0.4255557440447046,0.6529799199018792,1190.0,330.676433235514,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,South West,High-value,Upper-middle,56720.0,0.2918672836560039,0.0486109690954286,0
C000994,2025-06-30,374,P002,Payroll-linked Credit,0.5513824631817859,0.5039077766725586,1190.0,330.63663423062536,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,London,Digital-first,Lower-middle,36240.0,0.570629448852513,0.1939591093452528,0
C001155,2025-06-30,375,P002,Payroll-linked Credit,0.5149301111182102,0.5392854602576983,1190.0,330.45624315016875,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,London,Mature relationship,Middle,50223.0,0.3432744889132068,0.1230151714251582,0
C000730,2025-06-30,376,P002,Payroll-linked Credit,0.5324836331872288,0.5213208676505904,1190.0,330.33784729885673,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Digital-first,Middle,25661.0,0.354558127021674,0.0880747350374065,0
C000861,2025-06-30,377,P002,Payroll-linked Credit,0.4823852131197876,0.5753779639892168,1190.0,330.2890479222077,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,South East,Mass market,Middle,47725.0,0.4024616385026184,0.0623143647334897,0
C001006,2025-06-30,378,P002,Payroll-linked Credit,0.5423825412371197,0.5110651072328363,1190.0,329.8594220022945,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,South East,New customer,Lower-middle,31943.0,0.5238600703902955,0.1177189632504852,0
C000191,2025-06-30,379,P002,Payroll-linked Credit,0.396098726612144,0.6998059989157119,1190.0,329.858795404803,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,London,High-value,High,103877.0,0.2584193166358994,0.1435688294185599,0
C000326,2025-06-30,380,P002,Payroll-linked Credit,0.5069192198473383,0.5459861663196144,1190.0,329.35734895903187,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Mass market,Middle,49022.0,0.5497375365954196,0.0591029066802651,0
C001017,2025-06-30,381,P002,Payroll-linked Credit,0.503686957708311,0.5487633956050619,1190.0,328.9219086284552,True,Eligible,High recent engagement | Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,London,Mature relationship,Middle,44916.0,0.6597551267833859,0.1262666132371602,0
C000356,2025-06-30,382,P002,Payroll-linked Credit,0.5134921026180893,0.5380323025856676,1190.0,328.76765261408815,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Mass market,Middle,45084.0,0.5288256443202066,0.1339743163217779,0
C000443,2025-06-30,383,P002,Payroll-linked Credit,0.502828638009606,0.5489459411105001,1190.0,328.470630492298,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Mass market,Middle,46907.0,0.4672940077308308,0.0390690684289064,0
C000543,2025-06-30,384,P002,Payroll-linked Credit,0.3834020043859505,0.7198609716311044,1190.0,328.4354058890741,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,Scotland,High-value,Upper-middle,55795.0,0.0888610530363994,0.1925144270403957,0
C000267,2025-06-30,385,P002,Payroll-linked Credit,0.5143153802119943,0.5361714878421502,1190.0,328.15587872775575,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,North West,Mass market,Lower-middle,24636.0,0.4501183100889611,0.0916973091440399,0
C000549,2025-06-30,386,P002,Payroll-linked Credit,0.4269779683132887,0.6450203508160398,1190.0,327.7372799054673,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,South West,High-value,Upper-middle,59407.0,0.3250607058287559,0.3777863995960276,0
C000225,2025-06-30,387,P002,Payroll-linked Credit,0.5496794192900214,0.5006522816924751,1190.0,327.48592400566326,True,Eligible,Stable income signal | Controlled credit utilisation | Established product relationship,Nurture through low-intensity digital message,North West,Digital-first,Lower-middle,27241.0,0.5287818952823694,0.051027749229188,0
C000360,2025-06-30,388,P002,Payroll-linked Credit,0.46210546038592876,0.5951817454373535,1190.0,327.2937140414684,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Mass market,Middle,59495.0,0.261680880479747,0.1026100036976032,0
C000900,2025-06-30,389,P002,Payroll-linked Credit,0.47809207323194836,0.5750176974278198,1190.0,327.14456969890983,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Mass market,Middle,43458.0,0.3569238683529943,0.0723213915924622,0
C000979,2025-06-30,390,P002,Payroll-linked Credit,0.4041273783452517,0.6797389215610438,1190.0,326.89431891233505,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,North West,Mature relationship,Middle,33736.0,0.2454439447640047,0.0279362162482586,0
C000839,2025-06-30,391,P002,Payroll-linked Credit,0.5203667085997974,0.5263759259270866,1190.0,325.9511245924101,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,Midlands,Mass market,Lower-middle,29558.0,0.4686398080443391,0.069871452251277,0
C000899,2025-06-30,392,P002,Payroll-linked Credit,0.5413798616051265,0.5056513029754337,1190.0,325.7618245860977,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,South West,Mass market,Lower-middle,31008.0,0.28908157467745,0.0256041404662861,0
C000566,2025-06-30,393,P002,Payroll-linked Credit,0.5026076871713653,0.5434891301609931,1190.0,325.06255950846264,True,Eligible,Stable income signal | Controlled credit utilisation,Nurture through low-intensity digital message,South West,Mass market,Middle,37391.0,0.4937720421063012,0.0426349146921966,0
C000051,2025-06-30,394,P002,Payroll-linked Credit,0.5414186665967808,0.503929482939965,1190.0,324.6758261674717,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,London,Digital-first,Lower-middle,32633.0,0.4917013396284736,0.0859553866895452,0
C000078,2025-06-30,395,P002,Payroll-linked Credit,0.4839304758998551,0.563196840095303,1190.0,324.33225667461136,True,Eligible,Stable income signal | Positive balance momentum | Controlled credit utilisation,Nurture through low-intensity digital message,Midlands,Mass market,Middle,49191.0,0.3237380125414371,0.0826966703256494,0
