customer_id,snapshot_month,savings_balance,credit_balance,number_of_products,recent_balance_growth,recent_credit_enquiry_flag,salary_inflow_flag,engagement_score,utilisation_ratio,arrears_last_6m
C000912,2024-03-31,1549.03,694.75,1,0.011962932398289914,0,0,0.2886187427565633,0.03345398221565921,0
C000913,2024-03-31,1972.03,3940.91,2,-0.006621951062363608,0,1,0.28748207495152645,0.19617578734278032,0
C000914,2024-03-31,2551.89,2997.02,4,-0.0949880500776028,0,1,0.29027497286483683,0.08011637335709512,0
C000915,2024-03-31,4265.03,2067.9,3,-0.08736797498739281,1,1,0.3394986954566034,0.054990515361568605,0
C000916,2024-03-31,9612.67,1643.02,2,0.019863587609983923,0,0,0.44064703157911866,0.044039348129087594,0
C000917,2024-03-31,303.85,2022.48,3,0.13557473894925073,0,1,0.22741318655928497,0.33558849557522125,0
C000918,2024-03-31,654.59,537.19,4,-0.28216364333000515,0,0,0.0,0.10403938024531957,0
C000919,2024-03-31,581.48,429.71,3,0.1802388869365211,0,1,0.3465571724027662,0.035195205853445446,0
C000920,2024-03-31,1844.09,702.17,1,0.06614934419982596,1,1,0.500388910472576,0.044108926440103016,0
C000921,2024-03-31,414.11,685.03,2,-0.008840699129429273,0,1,0.057174493899116725,0.12314777085330775,0
C000922,2024-03-31,1923.11,2747.75,2,0.006481583769257265,0,1,0.42527899509852923,0.10828286941558185,0
C000923,2024-03-31,2274.8,840.14,1,-0.1659325357667755,1,1,0.3996800256757854,0.0656291011352984,0
C000924,2024-03-31,2785.76,1027.21,3,0.3073875765071291,0,1,0.5285040864778923,0.0598572344268982,0
C000925,2024-03-31,689.31,149.41,1,0.39967834052951623,0,1,0.5681427949397593,0.012944896898284526,0
C000926,2024-03-31,626.4,943.97,4,0.12126580653492458,1,1,0.49285489662012,0.11861403141361257,0
C000927,2024-03-31,1089.5,456.08,4,0.13080781492560217,0,0,0.22877146242304627,0.0447005782612957,0
C000928,2024-03-31,7354.79,5063.39,2,0.17825157606694836,0,1,0.7457185763052653,0.21774275393480694,0
C000929,2024-03-31,3272.9,3474.64,8,0.16683826767865337,0,1,0.5668928520748493,0.17497138061267312,0
C000930,2024-03-31,813.59,1630.2,2,-0.04264350397844793,0,0,0.7322372509144529,0.13212481426448736,0
C000931,2024-03-31,807.19,755.21,2,0.08239198852454903,0,0,0.22701588550828034,0.06582115568984051,0
C000932,2024-03-31,1561.06,2496.44,1,0.2401293027437047,0,0,0.4611534563423647,0.2667041772016666,0
C000933,2024-03-31,720.68,1294.54,2,-0.22961011026277894,0,1,0.16522634324248475,0.17305142144193922,0
C000934,2024-03-31,6464.69,4970.12,1,0.22651018887284274,1,1,0.06981225994128887,0.24518376005130482,0
C000935,2024-03-31,5540.7,1103.83,1,0.15422137933386632,0,1,0.7034574076718016,0.0533878794718429,0
C000936,2024-03-31,1956.38,793.48,4,-0.026595930892396175,0,1,0.10639790195554674,0.10234489874887141,0
C000937,2024-03-31,8457.37,1689.4,3,0.06023500474791804,1,1,0.3959181121417346,0.0508100413040863,0
C000938,2024-03-31,446.91,331.75,1,0.2628973470838688,0,1,0.365580255631535,0.047938442271566885,0
C000939,2024-03-31,1045.26,2651.57,1,0.03995836818870695,0,0,0.4086405938756882,0.12358558866482305,0
C000940,2024-03-31,1352.65,667.46,1,0.17356661325715722,0,1,0.27299127088904185,0.12178445444593115,0
C000941,2024-03-31,3152.61,1724.1,1,0.29967573484269006,1,0,0.4026508238069746,0.18919818567561636,0
C000942,2024-03-31,3491.87,3545.18,2,0.11750609376843331,1,1,0.5554602619381871,0.1716572516866264,0
C000943,2024-03-31,2560.04,1728.33,2,0.266044899016011,1,1,0.46361132571602753,0.17893467232632776,1
C000944,2024-03-31,3600.06,604.45,1,0.2865236531945619,0,0,0.28692109037085134,0.05499166034874906,0
C000945,2024-03-31,2295.13,3157.28,1,-0.3460566261340058,0,0,0.18976830912428305,0.21610403832991104,0
C000946,2024-03-31,1262.15,385.63,3,-0.03556489684433653,0,1,0.3442326862820382,0.05326626456098347,0
C000947,2024-03-31,4062.98,1214.8,2,-0.037967815959207125,0,1,0.2529201973441738,0.09534323984930933,0
C000948,2024-03-31,4465.9,2246.01,3,0.2519147676927452,0,1,0.17184631362924108,0.10586064414768265,0
C000949,2024-03-31,1747.12,1184.07,2,0.14262130225772587,1,1,0.09770472401946524,0.0485579735899609,0
C000950,2024-03-31,1615.03,823.42,4,-0.008533950221314271,0,0,0.06159632065874898,0.07304787532897654,0
C000951,2024-03-31,3465.39,2934.48,1,0.052225558972382374,0,1,0.0,0.16324129874464574,0
C000952,2024-03-31,2127.63,1489.42,1,0.15790932184723974,0,1,0.3601360393289511,0.15629844690079753,0
C000953,2024-03-31,1160.77,421.61,3,-0.26374946275437167,1,0,0.5248470841046182,0.040251726442414794,0
C000954,2024-03-31,315.64,702.88,2,-0.1639512536423774,0,1,0.32146012982192346,0.09813561688462792,0
C000955,2024-03-31,2062.86,1683.1,2,-0.02562765626546097,0,1,0.4942535170736373,0.049728670336921514,0
C000956,2024-03-31,8840.37,207.07,1,-0.16433144199508795,0,1,0.32106446589969384,0.012100864890135577,0
C000957,2024-03-31,5460.85,847.93,2,-0.1401680523085492,0,1,0.1539432034073987,0.04144127852988612,0
C000958,2024-03-31,3565.95,2346.67,3,-0.08178000864133211,0,1,0.4905573539627552,0.11288579949971138,0
C000959,2024-03-31,1499.51,464.33,1,-0.3763372590682398,1,0,0.8492951310248917,0.031627954499012324,0
C000960,2024-03-31,3500.19,1273.65,4,0.35828205142595293,0,0,0.3264341074758286,0.10555693684733963,0
C000961,2024-03-31,2521.41,269.52,3,0.058417088123726445,0,1,0.46401052163103484,0.01807120666919965,0
C000962,2024-03-31,2247.35,795.13,3,-0.1430466163455808,0,1,0.2666522755051717,0.09286370537626036,0
C000963,2024-03-31,750.92,294.52,6,0.22608406594246555,0,1,0.26156699520079224,0.05799159884484116,0
C000964,2024-03-31,2098.15,701.31,2,0.0397187597888801,0,1,0.33838035639361685,0.08744513715710722,0
C000965,2024-03-31,7185.17,4381.47,4,-0.1016324094282242,0,1,0.296194380309357,0.11818493243060989,0
C000966,2024-03-31,1046.37,1131.34,1,0.10921838307091553,0,1,0.5536365831878582,0.07657123519458545,0
C000967,2024-03-31,2478.95,745.04,1,0.09635691016925993,0,1,0.17374864111669028,0.02510045256999113,0
C000968,2024-03-31,977.99,401.24,3,-0.17186874966000132,0,1,0.2500884222139703,0.04523392582014956,0
C000969,2024-03-31,6116.7,1271.32,4,-0.14859876528134858,0,1,0.43303352732591827,0.07282997250229147,0
C000970,2024-03-31,1721.46,1442.09,2,0.16676580763141888,0,1,0.2598016845781902,0.14727226307189542,0
C000971,2024-03-31,875.25,172.01,2,-0.05303037841420044,1,0,0.5623659267802088,0.03636062570462232,0
C000972,2024-03-31,1475.47,924.39,1,-0.19943774556697308,0,1,0.3265928180342633,0.11103783783783784,0
C000973,2024-03-31,516.07,208.11,1,0.2725321731833552,0,1,0.27863943692172216,0.03369293038316244,0
C000974,2024-03-31,3922.43,1569.08,3,-0.1735787593887786,0,1,0.2792326103577816,0.07196624317754437,0
C000975,2024-03-31,1461.8,644.78,4,0.10579158860132418,0,1,0.15345717166609044,0.05884639956192388,0
C000976,2024-03-31,1755.89,551.6,1,0.1311581504510878,0,1,0.32230822957257466,0.03666659280760453,0
C000977,2024-03-31,1329.35,802.67,2,0.23715968878328547,0,1,0.460172099645035,0.05121028454765854,0
C000978,2024-03-31,1116.58,856.62,2,-0.032141079069592446,0,1,0.621733741346584,0.09844321011300518,0
C000979,2024-03-31,2294.1,532.54,2,-0.02679779226452109,0,0,0.19531487084152965,0.04735232223835916,0
C000980,2024-03-31,806.26,225.97,2,-0.09343673864082623,0,1,0.5015863754030119,0.02317007314238841,0
C000981,2024-03-31,3186.69,3726.11,5,-0.10018443096198056,0,1,0.25979949041360206,0.09573438731115755,0
C000982,2024-03-31,1689.98,8046.69,2,-0.1751740859755574,0,0,0.3786463512296717,0.4343535995105889,0
C000983,2024-03-31,1137.87,620.37,3,0.04880323664638733,0,1,0.37226022571577033,0.050149820807846725,0
C000984,2024-03-31,1124.0,2032.45,2,0.12524550426441983,1,1,0.5089627232209994,0.12144180210325048,0
C000985,2024-03-31,2040.74,545.34,3,-0.2949712411852035,0,0,0.490377313158304,0.09804746494066884,0
C000986,2024-03-31,1305.36,3427.26,1,0.36179532315377383,0,1,0.2203732455327963,0.17748627654065252,0
C000987,2024-03-31,868.12,843.16,3,-0.09314795938460413,0,0,0.14424734893310137,0.0960647145949641,0
C000988,2024-03-31,1146.2,192.5,2,0.13275521878113625,0,1,0.6373916419892742,0.032414683430624154,1
C000989,2024-03-31,2084.18,188.02,2,0.16270844175673768,0,0,0.4637342620604949,0.026920250083520263,0
C000990,2024-03-31,1686.9,7727.53,1,0.0309367444772636,0,1,0.4508940406774418,0.4092032196000212,0
C000991,2024-03-31,908.49,566.96,3,-0.06038497243077466,0,1,0.3032777470465403,0.03905490115037542,0
C000992,2024-03-31,1625.01,393.94,3,0.3097010844031933,0,1,0.23862674803576286,0.01840325142483416,0
C000993,2024-03-31,6326.27,2020.35,1,0.2319153697485488,0,1,0.1654961164238729,0.08247448632467001,0
C000994,2024-03-31,4240.98,1160.78,1,0.41765661255877196,0,1,0.27398212926550175,0.09608310570317026,0
C000995,2024-03-31,3181.49,1473.76,3,0.5167348418560855,0,1,0.5400086241592102,0.05741400132455491,0
C000996,2024-03-31,1851.12,694.57,2,0.11677949511779977,0,1,0.024343671916592383,0.06491106196068658,0
C000997,2024-03-31,5431.38,944.02,2,-0.031026718518132778,0,1,0.26492746093359615,0.06906789581504244,0
C000998,2024-03-31,392.74,350.05,1,0.11715201500737853,0,0,0.5323910018821794,0.06478808069590967,0
C000999,2024-03-31,7069.92,6454.28,3,-0.015430024701641808,0,1,0.2173857765595344,0.20323106796116505,0
C001000,2024-03-31,1347.14,161.6,1,-0.12787816124971252,0,1,0.5741474791342307,0.015829687193887547,0
C001001,2024-03-31,1227.79,292.72,1,0.23379606250763102,1,0,0.5195938592748157,0.043110456553755526,0
C001002,2024-03-31,1906.67,737.81,2,-0.016615167523830306,0,1,0.34153509668494264,0.04792011257848019,1
C001003,2024-03-31,421.38,1225.81,4,-0.04580433904554525,0,1,0.13067489769795212,0.2083057663985499,0
C001004,2024-03-31,395.49,957.0,1,0.41374177167126885,0,1,0.31848056288845866,0.14164487641225518,0
C001005,2024-03-31,1460.3,1691.86,4,0.18398599774296148,0,1,0.18718082856479729,0.10055432284650132,0
C001006,2024-03-31,1438.37,1154.15,2,0.0032173964536178906,0,0,0.31917731540120164,0.10838446127840733,0
C001007,2024-03-31,3779.06,1777.9,3,0.044103870028198,0,1,0.32343873000669554,0.08646672610845424,0
C001008,2024-03-31,2336.16,438.25,3,0.00033790580158480493,0,0,0.47457384916856815,0.05417851403140067,0
C001009,2024-03-31,1763.27,932.63,3,-0.047717419693584326,0,1,0.49628590662170385,0.07720447019867549,1
C001010,2024-03-31,1076.42,1370.38,2,0.5202940977387219,0,1,0.30289908049221925,0.10985010020040081,0
C001011,2024-03-31,5099.08,803.43,1,0.11964169878318599,0,1,0.2012934034086581,0.05511627906976744,0
C001012,2024-03-31,2389.83,445.38,2,0.37282822469425264,0,0,0.05487253065884813,0.029368296113944082,0
C001013,2024-03-31,1820.78,214.5,3,0.06613891137445398,0,1,0.30466984965892097,0.019801827861033326,0
C001014,2024-03-31,2151.86,1405.27,3,-0.13822600856038283,0,1,0.10756573708170211,0.048267843649103526,0
C001015,2024-03-31,1357.1,1280.95,3,0.04897024885941059,0,1,0.07416875393864819,0.13208847489086722,0
C001016,2024-03-31,823.48,1228.87,1,-0.1599375209791086,0,0,0.0,0.15378816953111962,0
C001017,2024-03-31,3630.24,1205.02,1,0.011896186770512324,0,1,0.5562084161716726,0.08047952982034329,0
C001018,2024-03-31,2631.84,1175.09,2,0.12921657755366353,0,1,0.37265262366758145,0.059797974657778225,0
C001019,2024-03-31,365.63,1209.13,1,0.176824805161104,0,1,0.4254455565995524,0.22785113065326634,0
C001020,2024-03-31,1000.77,1035.01,1,0.42151500310740964,0,1,0.26784488374247045,0.07329926111281602,0
C001021,2024-03-31,5030.24,2312.27,3,-0.04263232691681067,0,1,0.37581878591822654,0.10527225544055603,0
C001022,2024-03-31,1482.31,607.0,3,0.055320203771435136,0,1,0.14121645974205643,0.050163907330376574,0
C001023,2024-03-31,7308.91,1301.64,1,-0.03768615970982962,0,1,0.3274546404989516,0.04276318239062586,0
C001024,2024-03-31,1244.33,625.75,3,-0.013126168376172875,0,1,0.30092476708453997,0.04158175696628716,0
C001025,2024-03-31,1276.65,3892.05,1,0.16757905869905235,0,1,0.4308550936096497,0.31658125915080526,0
C001026,2024-03-31,1961.55,499.4,1,-0.05229735326522846,0,1,0.2109765298502541,0.07281298600311041,0
C001027,2024-03-31,2078.28,1906.29,3,-0.1315980203582614,0,1,0.40504285699686426,0.07982009016427764,0
C001028,2024-03-31,1067.8,700.83,3,0.08022824606954179,0,1,0.2866539409407994,0.08046268656716418,0
C001029,2024-03-31,1445.97,1261.49,1,0.0177182867416887,1,1,0.4816334574753698,0.11418610264610929,0
C001030,2024-03-31,880.25,1572.98,1,-0.14424643977101018,0,0,0.3792843592988566,0.1784435621100397,0
C001031,2024-03-31,2428.54,510.56,3,0.1607304090542951,0,1,0.24341036980570457,0.028795848921810082,0
C001032,2024-03-31,2293.5,1225.47,1,0.11677751476498713,0,1,0.3574653170088604,0.1122945111335105,0
C001033,2024-03-31,1061.39,3189.03,1,-0.2096736688921735,0,1,0.20349734333980077,0.23855700179533215,0
C001034,2024-03-31,2126.02,2315.18,2,-0.23651776030741073,0,1,0.42206136067555555,0.08352522397931574,0
C001035,2024-03-31,681.54,1790.66,1,0.15261802512470163,1,1,0.7013597731463517,0.18008045321980493,0
C001036,2024-03-31,1282.62,750.07,3,-0.08777411895707693,0,1,0.2807444074131966,0.056921228371951835,0
C001037,2024-03-31,843.26,467.52,2,-0.245277353366663,0,0,0.39406438156499696,0.051375824175824175,0
C001038,2024-03-31,913.0,291.61,3,0.212820934553462,0,1,0.31829830810203885,0.02923213152003208,0
C001039,2024-03-31,3904.57,1094.3,2,0.23478244919364227,0,1,0.25354937867358085,0.06147867937601827,0
C001040,2024-03-31,1845.5,643.92,2,-0.00748952776790638,1,1,0.4538900032639132,0.11726113876411315,0
C001041,2024-03-31,524.5,107.53,1,-0.14021763355268163,0,0,0.25597733878905177,0.020389987990645345,0
C001042,2024-03-31,933.46,689.31,1,-0.08694792064675998,0,1,0.4789541016444753,0.06316797507407519,0
C001043,2024-03-31,1022.87,336.23,3,-0.059270037070586076,0,1,0.21635288943822162,0.023624929735806634,0
C001044,2024-03-31,1449.45,741.77,1,-0.06655473007207059,0,1,0.3088631151885296,0.06835119943483736,0
C001045,2024-03-31,466.74,192.23,2,-0.10110899324646679,1,1,0.49854967624966295,0.03460070798584028,0
C001046,2024-03-31,1217.44,119.42,2,-0.05322974382798307,1,1,0.4326157691812653,0.014969914758482368,0
C001047,2024-03-31,2994.64,1745.14,5,0.15198906906426776,0,1,0.3414700498851613,0.15954350144750876,0
C001048,2024-03-31,2135.29,1012.09,1,0.059011671500592965,1,1,0.23154005680898415,0.053305301966292136,0
C001049,2024-03-31,2382.09,493.33,2,0.07773143428821777,0,1,0.38226353100275895,0.02244415462307214,0
C001050,2024-03-31,873.1,454.08,5,0.12046346400304556,1,1,0.23514438344197613,0.06543882403804582,0
C001051,2024-03-31,1850.61,1328.77,3,0.13668003538437407,0,1,0.37077801858881804,0.09294914542868468,0
C001052,2024-03-31,1449.26,179.22,1,0.004016505682917046,0,1,0.561211143071615,0.0369830788278993,0
C001053,2024-03-31,1229.66,746.7,1,0.12532678569019973,0,1,0.17831456335708812,0.08584074187614961,0
C001054,2024-03-31,1146.73,123.23,1,0.3420239604717909,1,1,0.3616075495788406,0.015169258544992,0
C001055,2024-03-31,624.23,1709.62,1,0.26691272846248365,1,1,0.5265724693690395,0.1593853134031511,0
C001056,2024-03-31,1436.16,1503.05,3,0.20491738699586823,0,0,0.5156035163788975,0.10960500729217305,0
C001057,2024-03-31,2982.01,2541.7,4,0.0728296994071432,1,1,0.42532879220363795,0.08134567993428421,0
C001058,2024-03-31,1013.09,210.19,1,-0.18130185879098382,0,0,0.27376960740786127,0.02638037066477011,0
C001059,2024-03-31,1118.15,2423.53,3,-0.09928952244082312,1,1,0.4563376141401835,0.14589910300403347,0
C001060,2024-03-31,1359.25,878.8,3,-0.07949138004166989,0,1,0.24817082554914396,0.0831593224615967,0
C001061,2024-03-31,4293.87,2480.5,1,-0.18444303090818123,0,1,0.35785464744348494,0.08151048797853114,0
C001062,2024-03-31,1246.52,309.95,1,-0.12911143219042134,0,1,0.6454789453820974,0.028223456565288654,0
C001063,2024-03-31,2755.58,628.6,1,-0.33049028310114986,0,0,0.2378939018183277,0.06467965427356291,0
C001064,2024-03-31,1329.08,693.17,3,-0.21977719096476614,0,1,0.025862013810510127,0.04906935038580428,0
C001065,2024-03-31,3196.45,1953.24,1,-0.2602343911412447,0,1,0.16619820689233394,0.22008338028169014,0
C001066,2024-03-31,5988.54,4247.21,2,-0.23320560266856763,0,1,0.29771095208754605,0.1141702657658465,0
C001067,2024-03-31,350.81,3809.89,3,0.2939522100077802,0,1,0.27057960930952396,0.4488912889796559,0
C001068,2024-03-31,1885.87,1356.48,4,0.07202065711529752,0,1,0.299894536608857,0.09207086133170433,0
C001069,2024-03-31,1364.47,187.67,2,0.3505012726695346,0,1,0.5305390705337313,0.027644603751350288,0
C001070,2024-03-31,796.75,365.31,6,-0.44830550736967356,0,0,0.027696018438770037,0.051312388800449485,0
C001071,2024-03-31,2903.33,239.13,3,0.27523499341815505,0,1,0.27653221338599615,0.013144066399164513,0
C001072,2024-03-31,1390.18,1746.75,1,-0.06666136406778221,0,1,0.2664380872675546,0.12369290688067981,0
C001073,2024-03-31,1992.35,2391.15,2,0.10838462768331839,0,1,0.4001595060210616,0.15514187464855747,0
C001074,2024-03-31,3989.44,2533.32,7,0.27054491516706053,0,1,0.20863888374229192,0.06517640601684305,0
C001075,2024-03-31,1857.23,927.89,2,0.20299896388559296,0,1,0.14581445048398223,0.046502230166552506,0
C001076,2024-03-31,596.25,187.76,5,0.05334374136607162,0,1,0.6080789492066097,0.021187887906714314,0
C001077,2024-03-31,1390.0,457.11,4,-0.23210065019543796,0,1,0.33340635454252,0.03794598633055701,0
C001078,2024-03-31,1244.8,1082.39,6,0.13327937356964586,0,1,0.4425768978857211,0.07343215739484397,0
C001079,2024-03-31,2420.44,580.33,1,0.044625369051325574,1,1,0.4563715670751377,0.04351822226666,0
C001080,2024-03-31,862.0,1433.85,1,0.0022479623892810094,1,0,0.3993898071293546,0.16065546218487395,0
C001081,2024-03-31,2176.43,897.59,3,0.24137319791458636,0,1,0.051728785466990404,0.09762780073961279,0
C001082,2024-03-31,2153.43,625.72,7,0.02975387356761595,0,1,0.25418212127777884,0.02782008151167099,0
C001083,2024-03-31,2061.66,809.29,1,-0.12153768319050162,0,1,0.4980884156499073,0.0430389463047987,0
C001084,2024-03-31,5717.29,626.35,4,0.2791790828825019,0,1,0.37547834503924493,0.03457759049003552,0
C001085,2024-03-31,6925.17,3742.52,2,-0.09290608286334459,0,1,0.309059395433824,0.11054556195539803,0
C001086,2024-03-31,853.75,556.87,2,0.0008382263672606013,0,0,0.2908535263302374,0.07709321642824181,0
C001087,2024-03-31,2292.4,2548.94,3,-0.03328737016353245,1,1,0.21047968945118534,0.136513790948853,0
C001088,2024-03-31,1729.45,1885.92,3,-0.3551391232299399,0,1,0.29306337858998,0.1118532284211775,0
C001089,2024-03-31,2196.92,1978.39,2,0.3488556934205837,1,0,0.42698033225558674,0.11849248337958436,0
C001090,2024-03-31,3038.88,536.16,5,0.10896803828490635,0,1,0.4920829276977055,0.04120081967213114,0
C001091,2024-03-31,726.99,1525.61,2,-0.052005034954121995,0,1,0.20462392858022532,0.17954689890549605,0
C001092,2024-03-31,1447.58,631.53,5,0.09651787900362421,0,1,0.5552877590493221,0.045459976965159805,0
C001093,2024-03-31,2924.83,407.09,1,-0.33206239046485947,0,1,0.6408614937027014,0.04820295232080833,0
C001094,2024-03-31,1156.46,93.68,3,0.03458353589443469,0,1,0.3757734009392535,0.010727126989579755,0
C001095,2024-03-31,2602.92,2169.3,1,0.009470877457867993,0,1,0.1301849596411029,0.15256704801200302,0
C001096,2024-03-31,2162.42,2521.51,3,-0.030504344355587257,0,1,0.17793935922951015,0.2896955422794118,0
C001097,2024-03-31,1846.34,219.77,5,0.2227052392226062,0,1,0.5899263747105017,0.025280291411042943,0
C001098,2024-03-31,1897.78,3074.69,7,0.24056289056135094,0,1,0.22857673825182123,0.17744738563348852,0
C001099,2024-03-31,1901.22,1548.94,2,0.28460834194973716,0,1,0.37110018084981444,0.09191249480784067,0
C001100,2024-03-31,1163.85,482.69,3,-0.19680733598437733,0,0,0.11781773550882595,0.05121379310344828,0
C001101,2024-03-31,747.46,224.04,1,-0.2233221589331213,0,1,0.2958073741522281,0.03558826644074976,0
C001102,2024-03-31,666.98,92.05,1,-0.13475949002220444,0,1,0.3141890458380575,0.012781763480675768,0
C001103,2024-03-31,3319.57,2749.55,4,0.3003905795058645,0,0,0.4395088049480078,0.11861393114952115,0
C001104,2024-03-31,1101.12,694.91,4,0.06951506127516584,0,1,0.4018631235812003,0.02996076571527119,0
C001105,2024-03-31,381.1,253.61,4,0.015041391586047774,0,0,0.49283100499647226,0.03656078808265257,0
C001106,2024-03-31,1778.02,668.02,1,0.09321717469924165,0,0,0.38550715587807155,0.030842131182861894,0
C001107,2024-03-31,1382.88,94.24,2,-0.10952835109183502,1,0,0.508873855860668,0.014251436636757736,0
C001108,2024-03-31,3732.19,737.72,2,0.1585118539739223,0,0,0.3467441090588726,0.05856160033869602,0
C001109,2024-03-31,2252.15,4228.87,6,0.12161180385004543,1,1,0.2116676376268702,0.14030756469807565,0
C001110,2024-03-31,1353.89,1810.65,2,-0.09010872830098404,0,0,0.006086831211127464,0.23295093918860965,0
C001111,2024-03-31,262.48,196.46,1,0.20848793844093882,0,1,0.18353238533738392,0.04338461538461539,0
C001112,2024-03-31,1858.51,1341.35,1,-0.13515143897089194,1,0,0.5372510310990077,0.1121905319504851,0
C001113,2024-03-31,1098.24,365.05,5,-0.23858815195811997,1,1,0.21334341162358794,0.02032232923231086,0
C001114,2024-03-31,5041.65,1710.81,3,-0.049412417890027954,0,1,0.49991567177448865,0.06340325390060408,0
C001115,2024-03-31,2407.04,1172.33,4,0.1330725270041086,0,1,0.5616695133005599,0.041894863486920474,0
C001116,2024-03-31,771.02,220.19,1,0.41530823715678644,0,0,0.1282053292631229,0.03869771528998243,0
C001117,2024-03-31,471.46,95.67,2,0.289247039660665,0,1,0.5099231069152885,0.013331320544381997,0
C001118,2024-03-31,3788.36,2494.54,2,0.19938839939697012,1,1,0.5466858816444031,0.15200414356224484,0
C001119,2024-03-31,527.32,607.46,7,-0.05437080304490706,0,1,0.2586314597470782,0.09495024227582972,0
C001120,2024-03-31,10047.7,1122.39,3,-0.27028152630050406,0,1,0.2362015821937696,0.04032297467217532,0
C001121,2024-03-31,1916.6,1362.39,1,0.09462665685824523,0,1,0.32732759026132685,0.09267538887125301,0
C001122,2024-03-31,1023.13,168.78,3,0.1472229843308982,0,1,0.6197940218628223,0.026218931234465618,0
C001123,2024-03-31,1555.52,1390.18,1,-0.5363601604615524,0,1,0.1869774841373531,0.06954609124866597,0
C001124,2024-03-31,1043.99,547.01,2,0.2766993800998909,1,1,0.6057339802965765,0.05453738783649053,0
C001125,2024-03-31,2600.32,219.37,1,0.18580031205920955,0,1,0.0054818250960039505,0.031015127951364345,0
C001126,2024-03-31,2561.57,595.85,1,0.45738564769832707,0,1,0.6523083945601946,0.04917336047535211,0
C001127,2024-03-31,2961.11,577.58,3,0.04647302495846234,0,0,0.10935123061000523,0.04056988995551394,0
C001128,2024-03-31,1268.35,698.85,2,0.17179519528246814,0,1,0.3526767378750334,0.07839621583218039,0
C001129,2024-03-31,2314.4,2589.4,4,-0.22782394093425795,0,0,0.21938091786448238,0.19435076307230423,0
C001130,2024-03-31,3361.95,3767.87,2,-0.14436017139478846,1,1,0.4387754184059978,0.12634249117002727,0
C001131,2024-03-31,4428.0,1149.07,3,-0.029831540586599745,0,1,0.0,0.038132010353753236,0
C001132,2024-03-31,3196.06,712.97,1,-0.014218446589201204,0,1,0.4620588509712667,0.055846214099216716,0
C001133,2024-03-31,630.22,160.8,3,-0.23668156000331458,0,1,0.07894345184030598,0.031873141724479685,0
C001134,2024-03-31,2315.04,712.91,4,0.25517979966574383,1,0,0.399241504694423,0.07186834235021339,0
C001135,2024-03-31,7158.56,5652.29,4,0.13607903169321442,0,1,0.4603814520356756,0.17444801086386222,0
C001136,2024-03-31,629.95,298.81,3,0.0740004261877899,0,1,0.4373786464879367,0.033627053792482556,0
C001137,2024-03-31,1143.03,761.04,1,0.2023658833214727,0,0,0.45374310423053765,0.06969018039742376,0
C001138,2024-03-31,993.68,472.13,1,0.3659472514936164,0,1,0.4121734065383262,0.05007919951914578,0
C001139,2024-03-31,1500.99,206.0,2,0.208526907407277,0,1,0.3092248598223207,0.0360265827212312,0
C001140,2024-03-31,1305.13,1988.01,5,-0.2660424253420466,0,1,0.2700687351250769,0.1532972625626526,0
C001141,2024-03-31,1668.85,505.29,2,0.411334742327441,1,1,0.3600739542477504,0.0826537622682661,0
C001142,2024-03-31,3985.91,1050.4,7,-0.1299785227297699,0,1,0.24179407266888797,0.04581830871234152,0
C001143,2024-03-31,1728.89,3138.82,1,-0.3489918092984696,0,0,0.20485200706204748,0.18919571638102511,0
C001144,2024-03-31,1222.75,2376.48,5,-0.1861726260660804,0,1,0.38332673065319744,0.11383244719068832,0
C001145,2024-03-31,1831.93,711.16,2,0.2659093901810212,0,0,0.07418919784244397,0.0875022557624477,0
C001146,2024-03-31,764.09,988.76,3,0.008705926679805898,0,1,0.18952927746833373,0.11294950879597898,0
C001147,2024-03-31,2362.48,10421.68,1,0.055243065815834325,0,1,0.22728702823774816,0.628493547219877,0
C001148,2024-03-31,5690.79,448.65,1,0.17693862497276036,0,0,0.35432503716020375,0.02000609420753006,0
C001149,2024-03-31,2742.55,506.26,1,0.08984497973637934,0,1,0.38742922454758116,0.030622416678428133,0
C001150,2024-03-31,2582.24,793.29,3,0.06279104465511458,1,1,0.686431830799468,0.0364563419117647,0
C001151,2024-03-31,832.58,239.94,1,-0.2262062208594739,0,1,0.20868599442108998,0.03760029251984956,0
C001152,2024-03-31,2798.86,619.73,4,0.2926295685039837,0,1,0.32627128671251193,0.041935985925023685,0
C001153,2024-03-31,904.24,546.67,1,0.07345282986093249,0,0,0.24885634539319668,0.09596875182866171,0
C001154,2024-03-31,1185.07,725.44,1,0.18842340985536823,0,1,0.420737320266538,0.12540017286084704,0
C001155,2024-03-31,1085.47,334.98,3,0.4180860956041864,0,1,0.6602358943366023,0.02000836220284315,0
C001156,2024-03-31,904.3,474.97,1,-0.22913164900024588,0,1,0.5383994568387586,0.08612330009066184,0
C001157,2024-03-31,321.39,505.49,2,0.09666471976419289,0,1,0.41415183901758656,0.08080944260897369,0
C001158,2024-03-31,740.68,793.01,1,0.012035292422833209,0,1,0.43336723820134004,0.12754141424971854,0
C001159,2024-03-31,1587.09,1130.33,2,0.10073018528715766,0,1,0.43812312640464657,0.10217210521558347,0
C001160,2024-03-31,10407.65,1955.01,2,0.08926531499267858,0,1,0.5453402414697671,0.09666144768936648,0
C001161,2024-03-31,1725.05,331.66,1,0.06857235067607918,0,1,0.30321232466191245,0.04880463040172659,0
